,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
726,536425,22961,JAM MAKING SET PRINTED,12,01-12-2010 12:08,1.45,13758.0,United Kingdom
727,536437,21154,RED RETROSPOT OVEN GLOVE ,200,01-12-2010 12:12,1.06,13694.0,United Kingdom
728,536437,22189,CREAM HEART CARD HOLDER,72,01-12-2010 12:12,3.39,13694.0,United Kingdom
729,536437,17021,NAMASTE SWAGAT INCENSE,600,01-12-2010 12:12,0.24,13694.0,United Kingdom
730,536437,22059,CERAMIC STRAWBERRY DESIGN MUG,48,01-12-2010 12:12,1.25,13694.0,United Kingdom
731,536437,22188,BLACK HEART CARD HOLDER,36,01-12-2010 12:12,3.39,13694.0,United Kingdom
732,536437,84678,CLASSICAL ROSE SMALL VASE,48,01-12-2010 12:12,1.25,13694.0,United Kingdom
733,536446,85172,HYACINTH BULB T LIGHT CANDLES,32,01-12-2010 12:15,0.42,15983.0,United Kingdom
734,536446,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,01-12-2010 12:15,1.45,15983.0,United Kingdom
735,536446,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,01-12-2010 12:15,2.1,15983.0,United Kingdom
736,536446,21591,COSY HOUR CIGAR BOX MATCHES ,6,01-12-2010 12:15,1.25,15983.0,United Kingdom
737,536446,22480,RED TEA TOWEL CLASSIC DESIGN,12,01-12-2010 12:15,1.25,15983.0,United Kingdom
738,536446,22294,HEART FILIGREE DOVE  SMALL,48,01-12-2010 12:15,1.25,15983.0,United Kingdom
739,536446,21156,RETROSPOT CHILDRENS APRON,1,01-12-2010 12:15,1.95,15983.0,United Kingdom
740,536446,10133,COLOURING PENCILS BROWN TUBE,5,01-12-2010 12:15,0.85,15983.0,United Kingdom
741,536446,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,6,01-12-2010 12:15,2.55,15983.0,United Kingdom
742,536446,22294,HEART FILIGREE DOVE  SMALL,24,01-12-2010 12:15,1.25,15983.0,United Kingdom
743,536446,84836,ZINC METAL HEART DECORATION,12,01-12-2010 12:15,1.25,15983.0,United Kingdom
744,536446,20774,GREEN FERN NOTEBOOK,2,01-12-2010 12:15,1.65,15983.0,United Kingdom
745,536446,20773,BLUE PAISLEY NOTEBOOK,2,01-12-2010 12:15,1.65,15983.0,United Kingdom
746,536446,20777,CHRYSANTHEMUM NOTEBOOK,2,01-12-2010 12:15,1.65,15983.0,United Kingdom
747,536446,16016,LARGE CHINESE STYLE SCISSOR,10,01-12-2010 12:15,0.85,15983.0,United Kingdom
748,536446,16014,SMALL CHINESE STYLE SCISSOR,10,01-12-2010 12:15,0.42,15983.0,United Kingdom
749,536446,21890,S 6 WOODEN SKITTLES IN COTTON BAG,2,01-12-2010 12:15,2.95,15983.0,United Kingdom
750,536446,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,01-12-2010 12:15,1.25,15983.0,United Kingdom
751,536446,22619,SET OF 6 SOLDIER SKITTLES,8,01-12-2010 12:15,3.75,15983.0,United Kingdom
752,536446,22620,4 TRADITIONAL SPINNING TOPS,6,01-12-2010 12:15,1.25,15983.0,United Kingdom
753,536446,84347,ROTATING SILVER ANGELS T LIGHT HLDR,12,01-12-2010 12:15,2.55,15983.0,United Kingdom
754,536446,85169B,BLACK LOVE BIRD CANDLE,24,01-12-2010 12:15,1.25,15983.0,United Kingdom
755,536446,21156,RETROSPOT CHILDRENS APRON,3,01-12-2010 12:15,1.95,15983.0,United Kingdom
756,536446,21651,HANGING GLASS ETCHED TEALIGHT,6,01-12-2010 12:15,1.65,15983.0,United Kingdom
757,536446,21651,HANGING GLASS ETCHED TEALIGHT,6,01-12-2010 12:15,1.65,15983.0,United Kingdom
758,536446,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,10,01-12-2010 12:15,2.95,15983.0,United Kingdom
759,536446,22618,COOKING SET RETROSPOT,2,01-12-2010 12:15,9.95,15983.0,United Kingdom
760,536446,21586,KINGS CHOICE GIANT TUBE MATCHES,4,01-12-2010 12:15,2.55,15983.0,United Kingdom
761,536446,21587,COSY HOUR GIANT TUBE MATCHES,4,01-12-2010 12:15,2.55,15983.0,United Kingdom
762,536446,22152,PLACE SETTING WHITE STAR,24,01-12-2010 12:15,0.42,15983.0,United Kingdom
763,536446,85172,HYACINTH BULB T LIGHT CANDLES,16,01-12-2010 12:15,0.42,15983.0,United Kingdom
764,536446,84754,S 15 SILVER GLASS BAUBLES IN BAG,24,01-12-2010 12:15,1.25,15983.0,United Kingdom
765,536460,22670,FRENCH WC SIGN BLUE METAL,12,01-12-2010 12:22,1.25,14849.0,United Kingdom
766,536460,21586,KINGS CHOICE GIANT TUBE MATCHES,12,01-12-2010 12:22,2.55,14849.0,United Kingdom
767,536460,84992,72 SWEETHEART FAIRY CAKE CASES,24,01-12-2010 12:22,0.55,14849.0,United Kingdom
768,536460,84879,ASSORTED COLOUR BIRD ORNAMENT,24,01-12-2010 12:22,1.69,14849.0,United Kingdom
769,536460,84849B,FAIRY SOAP SOAP HOLDER,12,01-12-2010 12:22,1.69,14849.0,United Kingdom
770,536460,22927,GREEN GIANT GARDEN THERMOMETER,2,01-12-2010 12:22,5.95,14849.0,United Kingdom
771,536460,22926,IVORY GIANT GARDEN THERMOMETER,4,01-12-2010 12:22,5.95,14849.0,United Kingdom
772,536460,22925,BLUE GIANT GARDEN THERMOMETER,2,01-12-2010 12:22,5.95,14849.0,United Kingdom
773,536460,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,01-12-2010 12:22,0.55,14849.0,United Kingdom
774,536460,21485,RETROSPOT HEART HOT WATER BOTTLE,6,01-12-2010 12:22,4.95,14849.0,United Kingdom
775,536460,21484,CHICK GREY HOT WATER BOTTLE,8,01-12-2010 12:22,3.45,14849.0,United Kingdom
776,536460,21259,VICTORIAN SEWING BOX SMALL ,2,01-12-2010 12:22,5.95,14849.0,United Kingdom
777,536460,21257,VICTORIAN SEWING BOX MEDIUM,2,01-12-2010 12:22,7.95,14849.0,United Kingdom
778,536460,21121,SET 10 RED POLKADOT PARTY CANDLES,24,01-12-2010 12:22,1.25,14849.0,United Kingdom
779,536463,82552,WASHROOM METAL SIGN,12,01-12-2010 12:22,1.45,14849.0,United Kingdom
780,536464,90200B,BLACK SWEETHEART BRACELET,2,01-12-2010 12:23,4.25,17968.0,United Kingdom
781,536464,90059B,DIAMANTE HAIR GRIP PACK 2 BLACK DIA,2,01-12-2010 12:23,1.65,17968.0,United Kingdom
782,536464,90185C,BLACK DIAMANTE EXPANDABLE RING,2,01-12-2010 12:23,4.25,17968.0,United Kingdom
783,536464,90059E,DIAMANTE HAIR GRIP PACK 2 RUBY,3,01-12-2010 12:23,1.65,17968.0,United Kingdom
784,536464,90059C,DIAMANTE HAIR GRIP PACK 2 MONTANA,1,01-12-2010 12:23,1.65,17968.0,United Kingdom
785,536464,90200C,BLUE SWEETHEART BRACELET,1,01-12-2010 12:23,4.25,17968.0,United Kingdom
786,536464,90200D,PINK SWEETHEART BRACELET,3,01-12-2010 12:23,4.25,17968.0,United Kingdom
787,536464,90200A,PURPLE SWEETHEART BRACELET,1,01-12-2010 12:23,4.25,17968.0,United Kingdom
788,536464,22386,JUMBO BAG PINK POLKADOT,1,01-12-2010 12:23,1.95,17968.0,United Kingdom
789,536464,85099B,JUMBO BAG RED RETROSPOT,1,01-12-2010 12:23,1.95,17968.0,United Kingdom
790,536464,84879,ASSORTED COLOUR BIRD ORNAMENT,8,01-12-2010 12:23,1.69,17968.0,United Kingdom
791,536464,22086,PAPER CHAIN KIT 50 S CHRISTMAS ,1,01-12-2010 12:23,2.95,17968.0,United Kingdom
792,536464,22737,RIBBON REEL CHRISTMAS PRESENT ,1,01-12-2010 12:23,1.65,17968.0,United Kingdom
793,536464,21260,FIRST AID TIN,1,01-12-2010 12:23,3.25,17968.0,United Kingdom
794,536464,22744,MAKE YOUR OWN MONSOON CARD KIT,2,01-12-2010 12:23,2.95,17968.0,United Kingdom
795,536464,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1,01-12-2010 12:23,0.29,17968.0,United Kingdom
796,536464,21980,PACK OF 12 RED RETROSPOT TISSUES ,1,01-12-2010 12:23,0.29,17968.0,United Kingdom
797,536464,22988,SOLDIERS EGG CUP ,1,01-12-2010 12:23,1.25,17968.0,United Kingdom
798,536464,22297,HEART IVORY TRELLIS SMALL,1,01-12-2010 12:23,1.25,17968.0,United Kingdom
799,536464,22294,HEART FILIGREE DOVE  SMALL,1,01-12-2010 12:23,1.25,17968.0,United Kingdom
800,536464,22295,HEART FILIGREE DOVE LARGE,1,01-12-2010 12:23,1.65,17968.0,United Kingdom
801,536464,22813,PACK 3 BOXES BIRD PANNETONE ,2,01-12-2010 12:23,1.95,17968.0,United Kingdom
802,536464,22812,PACK 3 BOXES CHRISTMAS PANNETONE,6,01-12-2010 12:23,1.95,17968.0,United Kingdom
803,536464,22197,SMALL POPCORN HOLDER,5,01-12-2010 12:23,0.85,17968.0,United Kingdom
804,536464,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,01-12-2010 12:23,0.55,17968.0,United Kingdom
805,536464,22619,SET OF 6 SOLDIER SKITTLES,1,01-12-2010 12:23,3.75,17968.0,United Kingdom
806,536464,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,1,01-12-2010 12:23,0.42,17968.0,United Kingdom
807,536464,21992,VINTAGE PAISLEY STATIONERY SET,1,01-12-2010 12:23,2.95,17968.0,United Kingdom
808,536464,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,01-12-2010 12:23,2.95,17968.0,United Kingdom
809,536464,21124,SET 10 BLUE POLKADOT PARTY CANDLES,1,01-12-2010 12:23,1.25,17968.0,United Kingdom
810,536464,22735,RIBBON REEL SOCKS AND MITTENS,2,01-12-2010 12:23,1.65,17968.0,United Kingdom
811,536464,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,01-12-2010 12:23,0.55,17968.0,United Kingdom
812,536464,22945,CHRISTMAS METAL TAGS ASSORTED ,6,01-12-2010 12:23,0.85,17968.0,United Kingdom
813,536464,21816,CHRISTMAS TREE T LIGHT HOLDER,2,01-12-2010 12:23,1.45,17968.0,United Kingdom
814,536464,21815,STAR  T LIGHT HOLDER ,4,01-12-2010 12:23,1.45,17968.0,United Kingdom
815,536464,21814,HEART T LIGHT HOLDER ,2,01-12-2010 12:23,1.45,17968.0,United Kingdom
816,536464,10125,MINI FUNKY DESIGN TAPES,2,01-12-2010 12:23,0.85,17968.0,United Kingdom
817,536464,22810,SET OF 6 T LIGHTS SNOWMEN,1,01-12-2010 12:23,2.95,17968.0,United Kingdom
818,536464,22573,STAR WOODEN CHRISTMAS DECORATION,1,01-12-2010 12:23,0.85,17968.0,United Kingdom
819,536464,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,1,01-12-2010 12:23,0.85,17968.0,United Kingdom
820,536464,22603,CHRISTMAS RETROSPOT TREE WOOD,2,01-12-2010 12:23,0.85,17968.0,United Kingdom
821,536464,22809,SET OF 6 T LIGHTS SANTA,1,01-12-2010 12:23,2.95,17968.0,United Kingdom
822,536464,20878,SET 9 CHRISTMAS T LIGHTS SCENTED ,1,01-12-2010 12:23,1.25,17968.0,United Kingdom
823,536464,20866,BLUE ROSE FABRIC MIRROR,1,01-12-2010 12:23,1.25,17968.0,United Kingdom
824,536464,85095,THREE CANVAS LUGGAGE TAGS,1,01-12-2010 12:23,1.95,17968.0,United Kingdom
825,536464,22333,RETROSPOT PARTY BAG   STICKER SET,1,01-12-2010 12:23,1.65,17968.0,United Kingdom
826,536464,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,01-12-2010 12:23,1.65,17968.0,United Kingdom
827,536464,21584,RETROSPOT SMALL TUBE MATCHES,1,01-12-2010 12:23,1.65,17968.0,United Kingdom
828,536464,22866,HAND WARMER SCOTTY DOG DESIGN,1,01-12-2010 12:23,2.1,17968.0,United Kingdom
829,536464,22731,3D CHRISTMAS STAMPS STICKERS ,2,01-12-2010 12:23,1.25,17968.0,United Kingdom
830,536464,22866,HAND WARMER SCOTTY DOG DESIGN,1,01-12-2010 12:23,2.1,17968.0,United Kingdom
831,536464,22866,HAND WARMER SCOTTY DOG DESIGN,3,01-12-2010 12:23,2.1,17968.0,United Kingdom
832,536464,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,01-12-2010 12:23,1.49,17968.0,United Kingdom
833,536464,22956,36 FOIL HEART CAKE CASES,1,01-12-2010 12:23,2.1,17968.0,United Kingdom
834,536464,22945,CHRISTMAS METAL TAGS ASSORTED ,6,01-12-2010 12:23,0.85,17968.0,United Kingdom
835,536464,22582,PACK OF 6 SWEETIE GIFT BOXES,1,01-12-2010 12:23,2.55,17968.0,United Kingdom
836,536464,21212,PACK OF 72 RETROSPOT CAKE CASES,1,01-12-2010 12:23,0.55,17968.0,United Kingdom
837,536464,21212,PACK OF 72 RETROSPOT CAKE CASES,2,01-12-2010 12:23,0.55,17968.0,United Kingdom
838,536464,22585,PACK OF 6 BIRDY GIFT TAGS,3,01-12-2010 12:23,1.25,17968.0,United Kingdom
839,536464,21121,SET 10 RED POLKADOT PARTY CANDLES,1,01-12-2010 12:23,1.25,17968.0,United Kingdom
840,536464,21122,SET 10 PINK POLKADOT PARTY CANDLES,1,01-12-2010 12:23,1.25,17968.0,United Kingdom
841,536464,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,01-12-2010 12:23,1.65,17968.0,United Kingdom
842,536464,21815,STAR  T LIGHT HOLDER ,1,01-12-2010 12:23,1.45,17968.0,United Kingdom
843,536464,85231B,CINAMMON SET OF 9 T LIGHTS,3,01-12-2010 12:23,0.85,17968.0,United Kingdom
844,536464,85231G,ORANGE SCENTED SET 9 T LIGHTS,5,01-12-2010 12:23,0.85,17968.0,United Kingdom
845,536464,22082,RIBBON REEL STRIPES DESIGN ,5,01-12-2010 12:23,1.65,17968.0,United Kingdom
846,536464,22500,SET OF 2 TINS JARDIN DE PROVENCE,2,01-12-2010 12:23,4.95,17968.0,United Kingdom
847,536464,22742,MAKE YOUR OWN PLAYTIME CARD KIT,1,01-12-2010 12:23,2.95,17968.0,United Kingdom
848,536464,21329,DINOSAURS  WRITING SET ,1,01-12-2010 12:23,1.65,17968.0,United Kingdom
849,536464,21328,BALLOONS  WRITING SET ,1,01-12-2010 12:23,1.65,17968.0,United Kingdom
850,536464,21327,SKULLS WRITING SET ,1,01-12-2010 12:23,1.65,17968.0,United Kingdom
851,536464,21992,VINTAGE PAISLEY STATIONERY SET,1,01-12-2010 12:23,2.95,17968.0,United Kingdom
852,536464,21738,COSY SLIPPER SHOES SMALL  RED ,1,01-12-2010 12:23,2.95,17968.0,United Kingdom
853,536464,48173C,DOORMAT BLACK FLOCK ,1,01-12-2010 12:23,7.95,17968.0,United Kingdom
854,536464,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,01-12-2010 12:23,1.95,17968.0,United Kingdom
855,536464,22960,JAM MAKING SET WITH JARS,1,01-12-2010 12:23,4.25,17968.0,United Kingdom
856,536464,85231G,ORANGE SCENTED SET 9 T LIGHTS,1,01-12-2010 12:23,0.85,17968.0,United Kingdom
857,536464,85231B,CINAMMON SET OF 9 T LIGHTS,2,01-12-2010 12:23,0.85,17968.0,United Kingdom
858,536464,22866,HAND WARMER SCOTTY DOG DESIGN,1,01-12-2010 12:23,2.1,17968.0,United Kingdom
859,536464,72818,CHRISTMAS DECOUPAGE CANDLE,1,01-12-2010 12:23,0.85,17968.0,United Kingdom
860,536464,21814,HEART T LIGHT HOLDER ,8,01-12-2010 12:23,1.45,17968.0,United Kingdom
861,536464,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,01-12-2010 12:23,2.1,17968.0,United Kingdom
862,536464,22312,OFFICE MUG WARMER POLKADOT,1,01-12-2010 12:23,2.95,17968.0,United Kingdom
863,536464,22197,SMALL POPCORN HOLDER,6,01-12-2010 12:23,0.85,17968.0,United Kingdom
864,536464,22663,JUMBO BAG DOLLY GIRL DESIGN,1,01-12-2010 12:23,1.95,17968.0,United Kingdom
865,536466,22960,JAM MAKING SET WITH JARS,6,01-12-2010 12:23,4.25,14849.0,United Kingdom
866,536466,22961,JAM MAKING SET PRINTED,12,01-12-2010 12:23,1.45,14849.0,United Kingdom
867,536477,21314,SMALL GLASS HEART TRINKET POT,48,01-12-2010 12:27,1.85,16210.0,United Kingdom
868,536477,84029E,RED WOOLLY HOTTIE WHITE HEART ,24,01-12-2010 12:27,3.39,16210.0,United Kingdom
869,536477,21137,BLACK RECORD COVER FRAME,480,01-12-2010 12:27,3.39,16210.0,United Kingdom
870,536477,22041,RECORD FRAME 7  SINGLE SIZE ,48,01-12-2010 12:27,2.1,16210.0,United Kingdom
871,536477,20979,36 PENCILS TUBE RED RETROSPOT,16,01-12-2010 12:27,1.25,16210.0,United Kingdom
872,536477,20977,36 PENCILS TUBE WOODLAND,16,01-12-2010 12:27,1.25,16210.0,United Kingdom
873,536477,22619,SET OF 6 SOLDIER SKITTLES,4,01-12-2010 12:27,3.75,16210.0,United Kingdom
874,536477,22571,ROCKING HORSE RED CHRISTMAS ,96,01-12-2010 12:27,0.72,16210.0,United Kingdom
875,536477,22595,CHRISTMAS GINGHAM HEART,144,01-12-2010 12:27,0.72,16210.0,United Kingdom
876,536477,22593,CHRISTMAS GINGHAM STAR,144,01-12-2010 12:27,0.72,16210.0,United Kingdom
877,536477,22633,HAND WARMER UNION JACK,12,01-12-2010 12:27,2.1,16210.0,United Kingdom
878,536477,22632,HAND WARMER RED RETROSPOT,12,01-12-2010 12:27,2.1,16210.0,United Kingdom
879,536477,22423,REGENCY CAKESTAND 3 TIER,16,01-12-2010 12:27,10.95,16210.0,United Kingdom
880,536477,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,01-12-2010 12:27,1.95,16210.0,United Kingdom
881,536488,22738,RIBBON REEL SNOWY VILLAGE,5,01-12-2010 12:31,1.65,17897.0,United Kingdom
882,536488,21621,VINTAGE UNION JACK BUNTING,1,01-12-2010 12:31,8.5,17897.0,United Kingdom
883,536488,22960,JAM MAKING SET WITH JARS,8,01-12-2010 12:31,4.25,17897.0,United Kingdom
884,536488,22082,RIBBON REEL STRIPES DESIGN ,5,01-12-2010 12:31,1.65,17897.0,United Kingdom
885,536488,47563A,RETRO LONGBOARD IRONING BOARD COVER,1,01-12-2010 12:31,3.75,17897.0,United Kingdom
886,536488,84558A,3D DOG PICTURE PLAYING CARDS,1,01-12-2010 12:31,2.95,17897.0,United Kingdom
887,536488,21592,RETROSPOT CIGAR BOX MATCHES ,1,01-12-2010 12:31,1.25,17897.0,United Kingdom
888,536488,20878,SET 9 CHRISTMAS T LIGHTS SCENTED ,2,01-12-2010 12:31,1.25,17897.0,United Kingdom
889,536488,84347,ROTATING SILVER ANGELS T LIGHT HLDR,1,01-12-2010 12:31,2.55,17897.0,United Kingdom
890,536488,84347,ROTATING SILVER ANGELS T LIGHT HLDR,1,01-12-2010 12:31,2.55,17897.0,United Kingdom
891,536488,21577,SAVE THE PLANET COTTON TOTE BAG,1,01-12-2010 12:31,2.25,17897.0,United Kingdom
892,536488,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,01-12-2010 12:31,0.85,17897.0,United Kingdom
893,536488,22087,PAPER BUNTING WHITE LACE,1,01-12-2010 12:31,2.95,17897.0,United Kingdom
894,536488,22651,GENTLEMAN SHIRT REPAIR KIT ,2,01-12-2010 12:31,0.85,17897.0,United Kingdom
895,536488,22713,CARD I LOVE LONDON ,12,01-12-2010 12:31,0.42,17897.0,United Kingdom
896,536488,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,01-12-2010 12:31,2.95,17897.0,United Kingdom
897,536488,21370,MIRRORED WALL ART FOXY,2,01-12-2010 12:31,6.35,17897.0,United Kingdom
898,536488,21367,MIRRORED WALL ART GENTS,1,01-12-2010 12:31,2.55,17897.0,United Kingdom
899,536488,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,01-12-2010 12:31,4.25,17897.0,United Kingdom
900,536488,22961,JAM MAKING SET PRINTED,1,01-12-2010 12:31,1.45,17897.0,United Kingdom
901,536488,21895,POTTING SHED SOW  N  GROW SET,1,01-12-2010 12:31,4.25,17897.0,United Kingdom
902,536488,22468,BABUSHKA LIGHTS STRING OF 10,1,01-12-2010 12:31,6.75,17897.0,United Kingdom
903,536488,21034,REX CASH CARRY JUMBO SHOPPER,1,01-12-2010 12:31,0.95,17897.0,United Kingdom
904,536488,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,01-12-2010 12:31,4.25,17897.0,United Kingdom
905,536488,22867,HAND WARMER BIRD DESIGN,1,01-12-2010 12:31,2.1,17897.0,United Kingdom
906,536488,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,01-12-2010 12:31,2.1,17897.0,United Kingdom
907,536488,21190,PINK HEARTS PAPER GARLAND,1,01-12-2010 12:31,1.65,17897.0,United Kingdom
908,536488,21894,POTTING SHED SEED ENVELOPES,3,01-12-2010 12:31,1.25,17897.0,United Kingdom
909,536488,70007,HI TEC ALPINE HAND WARMER,3,01-12-2010 12:31,1.65,17897.0,United Kingdom
910,536488,22940,FELTCRAFT CHRISTMAS FAIRY,1,01-12-2010 12:31,4.25,17897.0,United Kingdom
911,536488,70007,HI TEC ALPINE HAND WARMER,1,01-12-2010 12:31,1.65,17897.0,United Kingdom
912,536488,84347,ROTATING SILVER ANGELS T LIGHT HLDR,3,01-12-2010 12:31,2.55,17897.0,United Kingdom
913,536488,22150,3 STRIPEY MICE FELTCRAFT,1,01-12-2010 12:31,1.95,17897.0,United Kingdom
914,536488,22149,FELTCRAFT 6 FLOWER FRIENDS,2,01-12-2010 12:31,2.1,17897.0,United Kingdom
915,536488,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,01-12-2010 12:31,2.1,17897.0,United Kingdom
916,536500,21622,VINTAGE UNION JACK CUSHION COVER,10,01-12-2010 12:35,4.95,17377.0,United Kingdom
917,536500,46000M,POLYESTER FILLER PAD 45x45cm,10,01-12-2010 12:35,1.55,17377.0,United Kingdom
918,536500,22630,DOLLY GIRL LUNCH BOX,2,01-12-2010 12:35,1.95,17377.0,United Kingdom
919,536500,22616,PACK OF 12 LONDON TISSUES ,12,01-12-2010 12:35,0.29,17377.0,United Kingdom
920,536500,22712,CARD DOLLY GIRL ,12,01-12-2010 12:35,0.42,17377.0,United Kingdom
921,536500,22983,CARD BILLBOARD FONT,12,01-12-2010 12:35,0.42,17377.0,United Kingdom
922,536500,22024,RAINY LADIES BIRTHDAY CARD,12,01-12-2010 12:35,0.42,17377.0,United Kingdom
923,536500,22113,GREY HEART HOT WATER BOTTLE,3,01-12-2010 12:35,3.75,17377.0,United Kingdom
924,536500,84029E,RED WOOLLY HOTTIE WHITE HEART ,2,01-12-2010 12:35,3.75,17377.0,United Kingdom
925,536500,21488,RED WHITE SCARF  HOT WATER BOTTLE,2,01-12-2010 12:35,3.95,17377.0,United Kingdom
926,536500,22900, SET 2 TEA TOWELS I LOVE LONDON ,7,01-12-2010 12:35,2.95,17377.0,United Kingdom
927,536500,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,3,01-12-2010 12:35,2.95,17377.0,United Kingdom
928,536500,21035,SET 2 RED RETROSPOT TEA TOWELS ,3,01-12-2010 12:35,2.95,17377.0,United Kingdom
929,536500,21755,LOVE BUILDING BLOCK WORD,6,01-12-2010 12:35,5.95,17377.0,United Kingdom
930,536500,21754,HOME BUILDING BLOCK WORD,6,01-12-2010 12:35,5.95,17377.0,United Kingdom
931,536502,84879,ASSORTED COLOUR BIRD ORNAMENT,16,01-12-2010 12:36,1.69,16552.0,United Kingdom
932,536502,22784,LANTERN CREAM GAZEBO ,3,01-12-2010 12:36,4.95,16552.0,United Kingdom
933,536502,21441,BLUE BIRDHOUSE DECORATION,12,01-12-2010 12:36,0.85,16552.0,United Kingdom
934,536502,85123A,WHITE HANGING HEART T LIGHT HOLDER,6,01-12-2010 12:36,2.95,16552.0,United Kingdom
935,536502,22423,REGENCY CAKESTAND 3 TIER,2,01-12-2010 12:36,12.75,16552.0,United Kingdom
936,536508,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,72,01-12-2010 12:38,1.06,17181.0,United Kingdom
937,536508,21326,AGED GLASS SILVER T LIGHT HOLDER,144,01-12-2010 12:38,0.55,17181.0,United Kingdom
938,C536506,22960,JAM MAKING SET WITH JARS,-6,01-12-2010 12:38,4.25,17897.0,United Kingdom
939,536514,22865,HAND WARMER OWL DESIGN,36,01-12-2010 12:40,2.1,17951.0,United Kingdom
940,536514,22485,SET OF 2 WOODEN MARKET CRATES,4,01-12-2010 12:40,12.75,17951.0,United Kingdom
941,536514,22807,SET OF 6 T LIGHTS TOADSTOOLS,6,01-12-2010 12:40,2.95,17951.0,United Kingdom
942,536514,22633,HAND WARMER UNION JACK,36,01-12-2010 12:40,2.1,17951.0,United Kingdom
943,536514,22866,HAND WARMER SCOTTY DOG DESIGN,36,01-12-2010 12:40,2.1,17951.0,United Kingdom
944,536520,21794,CLASSIC FRENCH STYLE BASKET NATURAL,1,01-12-2010 12:43,6.75,14729.0,United Kingdom
945,536520,20707,CRAZY DAISY HEART DECORATION,1,01-12-2010 12:43,1.25,14729.0,United Kingdom
946,536520,21175,GIN   TONIC DIET METAL SIGN,1,01-12-2010 12:43,2.1,14729.0,United Kingdom
947,536520,22926,IVORY GIANT GARDEN THERMOMETER,1,01-12-2010 12:43,5.95,14729.0,United Kingdom
948,536520,22588,CARD HOLDER GINGHAM HEART,2,01-12-2010 12:43,2.55,14729.0,United Kingdom
949,536520,21292,SMALL STRIPES CHOCOLATE GIFT BAG ,16,01-12-2010 12:43,0.85,14729.0,United Kingdom
950,536520,21890,S 6 WOODEN SKITTLES IN COTTON BAG,1,01-12-2010 12:43,2.95,14729.0,United Kingdom
951,536520,22632,HAND WARMER RED RETROSPOT,4,01-12-2010 12:43,2.1,14729.0,United Kingdom
952,536520,22633,HAND WARMER UNION JACK,3,01-12-2010 12:43,2.1,14729.0,United Kingdom
953,536520,22670,FRENCH WC SIGN BLUE METAL,1,01-12-2010 12:43,1.25,14729.0,United Kingdom
954,536520,21867,PINK UNION JACK  LUGGAGE TAG,1,01-12-2010 12:43,1.25,14729.0,United Kingdom
955,536520,22760,TRAY  BREAKFAST IN BED,1,01-12-2010 12:43,12.75,14729.0,United Kingdom
956,536520,22107,PIZZA PLATE IN BOX,2,01-12-2010 12:43,3.75,14729.0,United Kingdom
957,536520,22470,HEART OF WICKER LARGE,1,01-12-2010 12:43,2.95,14729.0,United Kingdom
958,536520,21486,PINK HEART DOTS HOT WATER BOTTLE,1,01-12-2010 12:43,3.75,14729.0,United Kingdom
959,536520,22151,PLACE SETTING WHITE HEART,14,01-12-2010 12:43,0.42,14729.0,United Kingdom
960,536520,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,4,01-12-2010 12:43,2.55,14729.0,United Kingdom
961,536520,22642,SET OF 4 NAPKIN CHARMS STARS   ,4,01-12-2010 12:43,2.55,14729.0,United Kingdom
962,536520,22604,SET OF 4 NAPKIN CHARMS CUTLERY,3,01-12-2010 12:43,2.55,14729.0,United Kingdom
963,536520,22099,CARAVAN SQUARE TISSUE BOX,2,01-12-2010 12:43,1.25,14729.0,United Kingdom
964,536520,22553,PLASTERS IN TIN SKULLS,1,01-12-2010 12:43,1.65,14729.0,United Kingdom
965,536520,22551,PLASTERS IN TIN SPACEBOY,1,01-12-2010 12:43,1.65,14729.0,United Kingdom
966,536520,22653,BUTTON BOX ,1,01-12-2010 12:43,1.95,14729.0,United Kingdom
